word;relative_frequency;corpus_commonality
bidet;5.0000;9
smily;25.0000;9
Kinder_egg;5.0000;9
Kinder;5.0000;27
Majorca;45.0000;9
Tippy_Turtle;10.0000;9
chess;5.0000;9
biggie;5.0000;9
Etchasketch;5.0000;9
disco;5.0000;18
decorate;25.0000;9
Gruff;15.0000;9
seem;5.0000;9
wallop;5.0000;9
peppermint;15.0000;9
Gail_Bentley;5.0000;9
blood;33.7500;16
Tele_Tubbies;5.0000;9
velvet;5.0000;9
spooky;10.0000;18
Bentley;5.0000;9
Little_Bears;5.0000;9
Kippy;35.0000;9
Tweety;5.0000;18
Choochie;5.0000;9
putt;5.0000;18
rod;22.5000;18
shaker;10.0000;9
Run_Riot;5.0000;9
Riot;5.0000;9
Tom_and_Jerry_spaghetti;5.0000;9
terrapin;5.0000;9
deck;10.0000;9
coving;5.0000;9
temperature;5.0000;9
Peter_Bentley;5.0000;9
Doc_Martens;5.0000;9
storm;10.0000;27
wardrobe;12.5000;18
Quadro;5.0000;9
Storytime;20.0000;9
Knees_Bees;5.0000;9
Guess_what;5.0000;9
Puffing_Billy;5.0000;9
friendly;7.5000;18
Enchanted_forest;5.0000;9
bluebell;5.0000;9
creak;5.0000;9
Cleo;15.0000;9
cuff;5.0000;9
chump;15.0000;9
clutz;5.0000;9
Samosas;5.0000;9
Teletubby;5.0000;9
weight;15.0000;9
gherkin;20.0000;18
Clio;10.0000;9
mosquito;5.0000;9
length;5.0000;9
omelette;5.0000;9
Copaz;15.0000;9
England;10.0000;9
clippie;5.0000;9
Winnie_the_Witch;10.0000;9
lead;15.0000;9
Snoopy;10.0000;9
loudly;5.0000;9
Skips;10.0000;9
Rugrats;5.0000;18
chap;10.0000;9
clicky;5.0000;9
Sol;15.0000;9
pretzel;10.0000;18
Honkey;5.0000;9
Wilbur;5.0000;9
abra_cadabra;15.0000;9
keen;5.0000;9
Rob;5.0000;9
Sicily;5.0000;9
operation;5.0000;9
Range_Rover;5.0000;9
skimpy;15.0000;9
Loughborough;15.0000;9
World_Cup;5.0000;9
emergency;7.5000;18
scuttle;15.0000;9
expect;10.0000;9
Lion_King;5.0000;9
Broomsticks;5.0000;9
Bedknobs_and_Broomsticks;5.0000;9
Dumbo;6.6667;27
inch;40.0000;9
spirit;10.0000;9
fresh;15.0000;9
central;5.0000;9
Rosie_and_Jim;5.0000;9
bulb;5.0000;9
lunchbox;10.0000;9
rollerskate;10.0000;9
fag;45.0000;9
brussels;15.0000;9
date;5.0000;18
throb;5.0000;9
beddy_byes;5.0000;9
Wizard_of_Oz;5.0000;9
film;5.0000;18
chum;12.5000;18
Bop_the_Dog;5.0000;9
Willy;5.0000;18
shire;5.0000;9
yeehah;6.6667;27
voila;35.0000;9
French;10.0000;9
Aunty_Irene;25.0000;9
except;7.5000;18
Mister_Bodger;5.0000;9
aerobics;10.0000;9
June;7.5000;36
North_Pole;5.0000;9
delight;15.0000;9
nip;8.3333;27
restaurant;5.0000;9
slidy;20.0000;9
rinse;10.0000;9
Davids;10.0000;9
curry;10.0000;9
Monoclonious;10.0000;9
Tyrannadon;30.0000;9
Dynonicus;10.0000;9
Dymetrodon;25.0000;9
duckpond;20.0000;9
rude;15.0000;9
wham;5.0000;9
bamp;5.0000;9
Ryan_Giggs;5.0000;9
Giggsy;5.0000;9
Man_united;20.0000;9
fool;5.0000;9
Solskjaer;5.0000;9
goalie;80.0000;9
cel;5.0000;9
practise;5.0000;9
Ravanelli;5.0000;9
Slow_Norris;5.0000;9
Ali;10.0000;9
joubly;10.0000;9
footstool;5.0000;9
Dyononicus;5.0000;9
Monoclon;10.0000;9
Dymetronon;20.0000;9
Tyrannasaurus_rex;10.0000;9
Simba;5.0000;27
Trader;15.0000;9
Space_Raiders;5.0000;9
alien;8.3333;27
Louis_T_Duck;10.0000;9
Mr_Grumpy;55.0000;9
Dr_Sparrow;5.0000;9
spec;5.0000;9
Noel;10.0000;18
Mr_Blobby;5.0000;9
Rug_Rats;15.0000;9
Lil;25.0000;9
Tommy;7.5000;18
Chuckie;20.0000;9
Gnasher;10.0000;18
Dennis;12.5000;18
Menace;7.5000;18
Aunty_Josie;5.0000;9
Aunty_Suzanne;5.0000;9
shiver;5.0000;9
Johnson;25.0000;9
MacDuff;10.0000;9
Birmingham;10.0000;18
stitch;5.0000;9
memory;15.0000;9
Cromarty;10.0000;9
ahoy;5.0000;9
Portland_Bill;5.0000;9
message;5.0000;9
Dave;85.0000;9
Lucky_the_Puppy;5.0000;9
eighteen;8.3333;27
quid;5.0000;9
Jason;10.0000;18
Hush_Pup;5.0000;9
Wind_the_bobbin_up;10.0000;9
stork;20.0000;9
fawn;5.0000;9
muscle;12.5000;18
lightbulb;10.0000;9
bauble;5.0000;9
Burger_King;10.0000;9
creche;25.0000;9
Poor_Sallys;5.0000;9
Poor_Sally;10.0000;9
customer;5.0000;9
Farmers_got_a_wife;5.0000;9
Roll_up_and_ride_Rosie;5.0000;9
Lilly_Pink;5.0000;9
village;6.6667;27
Jeremy_Beetle;5.0000;9
Elaine;5.0000;9
Mister_grumpy;5.0000;9
jubly;10.0000;9
blister;5.0000;9
pebble;20.0000;9
creamy;17.5000;18
sunbathe;5.0000;9
Uncle_Mark;10.0000;9
Wallace_and_Gromit;10.0000;9
Aunty_Liz;5.0000;9
warmie;5.0000;9
quietly;15.0000;9
br;5.0000;27
Glig;50.0000;9
Gligs;20.0000;9
genie;5.0000;9
Potamus_Park;5.0000;9
secret;5.0000;9
boink;5.0000;9
Summery_Holiday;5.0000;9
Mummy_mummy;10.0000;9
Codger;5.0000;9
litter;10.0000;9
Princess_Leia;5.0000;9
Obiwankinobi;5.0000;9
Samn;5.0000;9
clone;10.0000;9
Shaun_the_sheep;15.0000;9
madam;5.0000;9
Grandpa_Fox;15.0000;9
supermarket;30.0000;9
Fireman_Pat;5.0000;9
barmy;5.0000;9
Joel_Andrew_Smith;5.0000;9
Sandiacre;55.0000;9
Natalie;5.0000;9
Han_Solo;5.0000;9
Hans;20.0000;9
spaceship;10.0000;9
Admiral_Akbar;5.0000;9
Summer_Holiday;10.0000;9
Roll_up_and_ride_on;10.0000;9
Roll_up_and_ride_on_rosie;10.0000;9
Mr_Jolly;80.0000;9
Cliff_Richard;10.0000;9
ticklish;5.0000;9
Emu;5.0000;9
Peem;15.0000;9
Tih_Bem;5.0000;9
Meh_Wup;5.0000;9
Hi_Neep;5.0000;9
Wah_Mep;5.0000;9
Buh_Peem;5.0000;9
Buh_Buh_Noh_Peem;5.0000;9
Woh_Bi_Muhn;5.0000;9
Countdown;5.0000;9
dotty;5.0000;9
Ringo_Star;5.0000;9
George_Harrison;5.0000;9
John_Lennon;5.0000;9
Paul_McCartney;5.0000;9
death;5.0000;9
Star_Wars;10.0000;9
shove;10.0000;18
Easter_Egg;5.0000;9
stew;10.0000;18
Naughty_Norman;5.0000;9
Riddler;10.0000;9
Mossop;10.0000;9
question;15.0000;18
jingle;21.0000;24
jangle;5.0000;9
Chewbacca;5.0000;9
The_wonderful_torch;10.0000;9
Mr_Happy;20.0000;9
Mr_Busy;10.0000;9
Mr_Mischief;45.0000;9
Mr_Bounce;25.0000;9
Mr_Muddle;15.0000;9
Mr_Fussy;25.0000;9
Mr_Drop;5.0000;9
Mr_Uppity;10.0000;9
Mr_Jelly;50.0000;9
Lazy;11.6667;27
Mr_Wrong;5.0000;9
Mr_Mean;5.0000;9
Mr_Chatterbox;10.0000;9
Mr_Tickle;5.0000;9
Mr_Greedy;15.0000;9
Mr_Nosey;10.0000;9
Mr_achoo;5.0000;9
Mr_Bump;15.0000;9
Mr_Silly;5.0000;9
Glory_Mischief;70.0000;9
Mr;18.0000;24
Mr_Funny;5.0000;9
treacle;20.0000;9
Wizard;55.0000;9
sawdust;25.0000;9
moustache;20.0000;9
glory;15.0000;9
Glory_Man_United;15.0000;9
Glor;5.0000;9
Wye;5.0000;9
delivery;25.0000;9
ought_to;5.0000;9
Wonderful_Torch;5.0000;9
Duck_in_charge;5.0000;9
I_spy_anything;5.0000;9
Spots_first_ball;5.0000;9
Little_hippo;10.0000;9
Little_wooly_lamb;5.0000;9
italian;5.0000;9
Mister_Happy;5.0000;9
misbehave;5.0000;9
Mr_Bent;5.0000;9
Mr_Grumble;5.0000;9
Mr_Perfect;5.0000;9
Mr_Cheerful;5.0000;9
Mr_Dizzy;5.0000;9
Mr_Impossible;5.0000;9
Mr_Clumsy;25.0000;9
Mr_Quiet;5.0000;9
Mr_Rush;5.0000;9
Mr_Sneeze;10.0000;9
tramp;5.0000;9
twig;5.0000;9
Victor_Crescent;5.0000;9
Flair;20.0000;9
national;5.0000;9
Rice_krispie;5.0000;9
cheerfully;5.0000;9
voice;9.0000;8
lean;25.0000;9
fellow;5.0000;9
beware;10.0000;9
Lois;10.0000;9
Billy_goat;20.0000;9
Billy_goat_gruff;15.0000;9
useless;5.0000;9
shave;10.0000;9
mush;10.0000;9
Mama_Doriss;5.0000;9
James_and_the_giant_peach;5.0000;9
speech;10.0000;9
expensive;5.0000;9
shaky;5.0000;9
bity;5.0000;9
Buzz_lightyear;10.0000;9
Natasha;5.0000;9
wonderful;5.0000;18
Raggy_dolls;10.0000;9
Wombles;5.0000;9
Spuddy;30.0000;9
Grandpas;5.0000;9
Dogger;5.0000;9
Billy_the_pig;5.0000;9
Benjamin;5.0000;9
squirty;5.0000;9
yoga;10.0000;9
bassoon;10.0000;9
Andre;5.0000;9
Graham;10.0000;9
Missis_McMalley;15.0000;9
Missis_McNalley;5.0000;9
Chester;5.0000;9
bumblebee;12.5000;18
dragonfly;12.5000;18
paste;5.0000;9
windowsill;10.0000;9
Northwich;5.0000;9
yacht;30.0000;9
Kit_Kat;10.0000;9
silent;15.0000;9
collie;15.0000;9
drunken;5.0000;9
quail;10.0000;9
moth;10.0000;9
Matthew;5.0000;18
Stephanie;10.0000;9
ledge;15.0000;9
scrap;11.6667;27
seventeen;8.3333;27
Harry_happy_horse;10.0000;9
Harry_the_happy_horse;5.0000;9
John_Hollins;10.0000;9
gift;15.0000;9
Baby_small;5.0000;9
hairy;25.0000;9
prawn;5.0000;9
gaga;7.5000;18
bosom;5.0000;9
wheelie;5.0000;9
flaky;5.0000;9
Tumble_Tots;55.0000;9
lens;5.0000;9
sharpener;20.0000;9
duff;10.0000;9
Orkney;10.0000;9
mesh;35.0000;9
cardboard;10.0000;9
Daggie;5.0000;9
maraca;10.0000;9
claves;5.0000;9
quarter;20.0000;9
Hartford;5.0000;9
Booth;5.0000;9
collage;20.0000;9
Stickle_bricks;5.0000;9
Tumbletots;35.0000;9
reckon;5.0000;18
saddle;22.5000;18
chance;15.0000;9
oval;5.0000;9
semicircle;10.0000;9
leopard;5.0000;9
fog;5.0000;9
Rupert_the_Bear;5.0000;9
buttie;55.0000;9
mint;30.0000;9
grief;50.0000;9
Katy;15.0000;9
Miss_Cooperative;5.0000;9
Lucy_Locket;5.0000;9
Grand_Old_Duke_York;5.0000;9
thousand;5.0000;9
Balob;10.0000;9
stretch;7.5000;18
headband;5.0000;9
ourselves;15.0000;9
submarine;5.0000;9
squiggly;5.0000;9
brr;11.6667;27
poem;5.0000;9
Playday;5.0000;9
gosling;5.0000;9
Christopher_Robin;5.0000;9
weather;7.5000;18
Sandra;5.0000;9
Bess;40.0000;9
Mister_Mean;10.0000;9
stomach;5.0000;9
creepy;20.0000;27
dormouse;5.0000;9
toadstool;5.0000;9
calendar;5.0000;18
anemone;5.0000;9
cactus;5.0000;9
Why_Bird;20.0000;9
Sundays;5.0000;9
credit;5.0000;9
tattoo;10.0000;18
Twinkle_twinkle_star;5.0000;9
twink;5.0000;9
slithery;5.0000;9
McDonald;7.5000;18
Panto;5.0000;9
Aunty_Letty;5.0000;9
peanut;5.3750;16
Tiny_Tom;5.0000;9
Tilly_Tiny_Tom;5.0000;9
extra;7.5000;18
eor;5.0000;9
everyday;6.2500;36
Ron;20.0000;9
Aunty_Linette;5.0000;9
Linette;25.0000;9
Aunty_Lily;32.5000;18
Toto;5.0000;9
type;5.0000;9
pla;10.0000;18
knobble;5.0000;9
Bev;15.0000;9
flour;15.0000;9
Toad_Toad_Hall;5.0000;9
swap;15.0000;9
cheddar;5.0000;9
Clive;15.0000;9
Ring_a_ring_roses;5.0000;9
rightie;55.0000;9
Coco_Pops;5.0000;9
gymnast;5.0000;9
Satsuma;5.0000;9
ferry;30.0000;9
heck;4.5000;8
violet;5.0000;9
Morrisons;15.0000;9
Laura;13.3333;27
Matt;25.0000;9
Jordan;7.5000;18
Willows;5.0000;9
Wind_in_Willows;5.0000;9
Ratty;10.0000;9
Toad;30.0000;9
Auntie_Lily;5.0000;9
ribbit;15.0000;9
Duplo_Duplo;5.0000;9
mintie;5.0000;9
enjoy;10.0000;9
likely;10.0000;9
dumpling;5.0000;9
connect;5.0000;9
shame;5.0000;9
scale;10.0000;27
Squeaky_weaky;5.0000;9
diary;10.0000;9
tightly;5.0000;9
White_Post_Farm;5.0000;9
Kelly;10.0000;9
Marshall_Hill_Drive;5.0000;9
scone;10.0000;9
concentrate;5.0000;9
crusty;5.0000;18
loaf;5.0000;9
Wollaton_Park;10.0000;9
ridiculous;5.0000;9
cradle;5.0000;9
latch;5.0000;9
Tinky;5.0000;9
Maltesers;25.0000;9
Wren;10.0000;9
bran;5.0000;9
Sleeping_Beauty;15.0000;9
Wilford_Hill_Drive;5.0000;9
Cameron;15.0000;9
topsy;5.0000;9
garlic;25.0000;9
tuna;5.0000;9
opener;5.0000;18
fingernail;5.0000;9
Emmerdale;5.0000;9
Coronation_Street;15.0000;9
aboard;5.0000;9
Nac_nacs;5.0000;9
Nac_nac;70.0000;9
wallpaper;7.5000;18
Nia;20.0000;9
Murphy;5.0000;9
crumpet;10.0000;9
Gwen;30.0000;9
hoho;20.0000;9
Hatman;5.0000;9
Wicked_Water_Witch;5.0000;9
Bouncing_Ben;30.0000;9
Jumping;5.1250;8
Naughty_Nick;85.0000;9
Bouncy_Ben;15.0000;9
Kicking_King;5.0000;9
Kicking;5.0000;9
Jose;5.0000;9
Red_Riding;5.0000;9
Ruth_Mary_Murphy;10.0000;9
Pete;130.0000;9
Father_Santa;5.0000;9
pantomime;15.0000;9
Fiona;30.0000;9
Amanda;5.0000;9
Uncle_Jim;15.0000;9
weigh;5.0000;9
beast;15.0000;9
Pied_Piper;5.0000;9
chat;12.5000;18
mask;7.5000;18
Aunt_Gwen;20.0000;9
Aunty_Grace;10.0000;9
pantie;5.0000;9
Mandy;17.5000;18
pray;5.0000;9
stethoscope;10.0000;9
Mary_Murphy;5.0000;9
Dutch_baby;20.0000;9
tough;30.0000;9
dread;20.0000;9
princess;80.0000;18
Paula;5.0000;18
Beauty;5.0000;9
prick;10.0000;9
spindle;5.0000;9
Fay;5.0000;9
Munching_Mikes;10.0000;9
Water_witch;5.0000;9
Robber_Red;40.0000;9
tock;10.0000;9
mass;75.0000;9
Fri;5.0000;9
Telly_tubbie;5.0000;9
Telly_tubbies;10.0000;9
Laa_Laa;15.0000;9
Jeanine;10.0000;9
Aunty_Gwen;5.0000;9
Jeneane;5.0000;9
almost;10.0000;6
Golden_Girls;5.0000;9
Orton_Orange;10.0000;9
Naughty_Nicks;15.0000;9
Golden_Girl;15.0000;9
Yoyo_Man;5.0000;9
Lamp_Ladys;5.0000;9
Hairy_Hatmans;5.0000;9
Hairy_Hatman;5.0000;9
Poor_Peter;15.0000;9
Robber_Reds;15.0000;9
Annie_Apples;5.0000;9
Robber_Ruth;5.0000;9
Wicked_Witch;5.0000;9
Wacky_Warehouse;5.0000;9
bleat;10.0000;9
priest;5.0000;9
Rois;5.0000;9
Rover;10.0000;9
Christopher;25.0000;27
helper;5.0000;18
store;8.7500;24
carpark;5.0000;9
gobble;5.0000;9
huff;5.0000;9
Paf;45.0000;9
magpie;5.0000;9
cement;15.0000;18
stab;45.0000;9
print;30.0000;9
pervert;15.0000;9
dribbly;5.0000;9
transporter;35.0000;9
Isabel;10.0000;9
beehive;10.0000;9
Alphabet_Zoo;5.0000;9
Stuart;21.6667;27
Imogen;15.0000;9
Oliver;10.0000;9
curve;5.0000;9
grumpy;5.0000;18
eggy;10.0000;9
exhaust;5.0000;9
see_saw_marjorie_daw;5.0000;9
crunchy;5.0000;9
whip;10.0000;9
jumpy;30.0000;18
verse;5.0000;9
snaky;5.0000;9
safely;10.0000;9
shover;15.0000;9
Derek;10.0000;9
izzy;10.0000;9
Dean;5.0000;18
destroy;5.0000;18
fraud;10.0000;9
policecars;10.0000;9
vacuum;10.0000;18
Gnome;20.0000;9
float;10.0000;18
Terrence;5.0000;9
sooner;5.0000;9
runway;5.0000;9
Pom;5.0000;9
bam;35.0000;18
slosh;10.0000;9
butty;10.0000;9
Tubby;5.0000;9
rhinoceros;5.0000;9
rotor;25.0000;9
propeller;10.0000;9
raspberry;15.0000;18
study;5.0000;18
artichoke;5.0000;9
Jaja;10.0000;9
Adja;5.0000;9
Adjalass;10.0000;9
coleslaw;5.0000;9
sharpen;5.0000;18
university;5.0000;9
vanilla;25.0000;9
cone;5.0000;18
dessert;10.0000;9
autumn;20.0000;9
icy;15.0000;9
gong;5.0000;9
prin;5.0000;9
teaparty;5.0000;27
buh;25.0000;9
Rice_Krispies;5.0000;9
Baw_Baw;5.0000;9
airplane;25.0000;18
mmm;20.0000;9
wh;11.6667;27
Nan;5.0000;9
havin;10.0000;9
guy;7.8750;8
never_mind;7.5000;18
plumber;10.0000;9
here_you_go;27.5000;18
Kailey;10.0000;9
bing;4.5000;16
pho;5.0000;9
re;5.0000;27
oh_no;31.6667;27
doughnu;5.0000;9
comin;12.5000;36
na;5.0000;9
Jen;10.0000;9
bu;22.5000;18
hmmm;5.0000;9
owe;5.0000;9
co;5.0000;9
Oda;20.0000;9
magnify;27.5000;18
sh;13.7500;36
ph;5.0000;9
pepperoni;5.0000;9
crinkly;10.0000;9
funfair;5.0000;9
Callum;50.0000;9
Krispy_Kreme;5.0000;9
cauliflower;20.0000;9
hor;7.5000;18
Eleanor;5.0000;9
telly;10.0000;27
liar;5.0000;18
hamster;15.0000;36
Peppa_Pig;5.0000;9
playgroup;15.0000;18
blueberry;7.5000;18
massive;7.5000;18
stalk;5.0000;9
no_no;5.0000;9
bedroom;13.3333;27
balcony;5.0000;9
treehouse;20.0000;18
Legoland;5.0000;9
Fifi;5.0000;9
Greece;10.0000;9
bathroom;8.1429;14
hamlet;10.0000;9
meatball;6.6667;27
airship;15.0000;9
farmhouse;5.0000;18
Sticklebrick;5.0000;18
potty;26.2500;8
spinach;10.0000;9
sw;5.0000;9
wanty;5.0000;9
itself;5.0000;9
peek_a_boo;5.0000;9
playground;7.5000;18
serious;5.0000;9
wah;27.5000;36
woo;15.0000;9
rab;5.0000;9
Firstname;10.0000;18
Becca;5.0000;9
candy;5.1250;8
hurray;5.0000;9
noth;5.0000;9
Badado;5.0000;9
dee;10.0000;9
piga;5.0000;9
cowie;5.0000;9
spicy;15.0000;9
sp;5.0000;9
giraffie;10.0000;9
steak;10.0000;9
Gus;5.0000;9
playtime;7.5000;18
knight;23.3333;27
shield;17.5000;18
sword;25.0000;45
de_de_de_da;5.0000;9
damsel;5.0000;9
distress;5.0000;9
cyclops;5.0000;9
a_lot;5.0000;9
waw;5.0000;9
di_di_di_di_di_da;5.0000;9
chugger;10.0000;9
graze;5.0000;9
carousel;7.5000;18
Tato;10.0000;9
teatime;5.0000;9
Jacob;5.0000;9
August;5.0000;9
unrecognizable;5.0000;9
mel;5.0000;18
hmpf;5.0000;9
how_about;7.5000;18
summer;44.0000;8
Thursday;8.2500;16
usually;5.5000;16
family;12.0000;21
area;5.5000;16
glad;11.0000;8
collect;27.5000;8
china;11.0000;8
cant;8.2500;16
decide;13.7500;16
Mrs;51.2500;28
celebrate;22.0000;8
hope;11.0000;16
year;21.6667;21
Lancaster;11.0000;8
wa;11.6667;6
blind;10.0000;18
jammies;5.0000;18
magical;5.0000;9
ale;5.0000;9
Abbeycentre;7.5000;18
anyhow;5.0000;9
hassle;5.0000;9
mou;5.0000;9
ye;12.5000;18
Hunch;5.0000;9
Hunchback;5.0000;9
movin;10.0000;18
homework;19.5000;24
til;10.0000;18
mommy;46.4286;21
Claus;5.0000;9
Granda;13.3333;27
Rangers;56.6667;27
hallway;5.0000;9
generally;5.0000;9
firm;5.0000;9
evidence;5.0000;9
G_B;5.0000;9
Hokey_Pokey;5.0000;9
fl;5.0000;9
Stripe;5.0000;9
Ethan;156.6667;27
mish;5.0000;9
Michelle;6.6667;27
Chelle;5.0000;9
Cecil;10.0000;9
Caspar;15.0000;9
Devin;15.0000;9
Courtney;10.0000;18
Janine;5.0000;9
Elizabeth;5.0000;9
Goldilock;5.0000;9
Mogoli;5.0000;9
Giggs;5.0000;9
Backham;10.0000;9
nothin;16.6667;27
power;77.5000;36
ranger;38.7500;36
spike;5.0000;18
seep;5.0000;9
hum;6.8333;24
wreckin;5.0000;9
McCartney;7.5000;18
class;7.5000;24
zero;5.0000;9
in_case;15.0000;18
Nooo;5.0000;9
Lisburn;5.0000;9
halloween;12.5000;18
Im;5.0000;9
makeup;12.5000;18
Jimmy;5.0000;18
holdin;5.0000;18
kickin;10.0000;9
McLean;5.0000;9
McCrory;5.0000;9
Trimble;16.6667;27
Navy;5.0000;18
Sant;5.0000;18
crock;5.0000;9
Kathryn;23.3333;27
Superman;12.5000;18
Jacko;5.0000;9
uk;10.0000;9
eggie;27.5000;18
Mac;5.0000;9
wink;5.0000;9
forehead;5.0000;9
Jimbo;5.0000;9
foil;5.0000;9
Wheels_on_bus;10.0000;9
Peter_had_tune;5.0000;9
Tina;15.0000;9
Fish_alive;5.0000;9
ought;5.0000;9
walrus;17.5000;18
pinnie;10.0000;9
heli;5.0000;9
helicop;5.0000;9
umm;55.0000;9
ooh;35.0000;9
ninja;25.0000;9
beddy;5.0000;9
kn;5.0000;9
don;27.5000;18
a_little;5.0000;9
Connie;5.0000;9
huckleberry;5.0000;9
Helena;20.0000;9
fuel;5.0000;9
avenue;5.0000;9
ambul;5.0000;9
Ruit;5.0000;9
hisself;5.0000;9
uuh;5.0000;9
York;10.0000;9
mumble;5.0000;9
Jemma;5.0000;9
Mia;10.0000;9
bitter;5.0000;9
turt;5.0000;9
Dan_Gordon_Rampton;5.0000;9
aw;15.0000;27
buffalo;5.0000;9
Donna;10.0000;9
Darren;15.0000;9
Konka;5.0000;9
strip;5.0000;18
ummm;5.0000;9
charger;5.0000;9
Englandton;5.0000;9
plank;15.0000;9
farther;5.0000;9
rabbi;5.0000;9
force;5.0000;9
teahouse;5.0000;9
mustard;5.0000;9
baboon;15.0000;9
pitch;5.0000;9
trot;70.0000;9
trotter;15.0000;9
jet;5.0000;9
zoom;5.0000;18
cockle;5.0000;9
d_v_d;5.0000;9
catty;5.0000;9
indoors;10.0000;9
someday;7.5000;18
dopey;5.0000;18
yay;5.0000;9
oopsie;5.0000;9
faucet;5.0000;9
basement;5.0000;9
scrape;5.0000;9
plain;5.0000;9
Nellie;55.0000;9
ev;5.0000;9
Nellies;10.0000;9
tabby;15.0000;9
Birt;25.0000;9
henny;5.0000;9
Lurkey;5.0000;9
ani;5.0000;9
Tammy;5.0000;9
Vimto;5.0000;9
bah;10.0000;9
ar;5.0000;9
tadah;10.0000;9
cereal;10.5000;8
yell;5.0000;9
Shreddies;5.0000;9
clippety_clop;5.0000;9
riv;5.0000;9
rumble;5.0000;9
Gherkins;5.0000;9
crumple;10.0000;9
num;5.0000;9
snuggly;5.0000;9
hip;5.0000;9
evie;5.0000;9
safari;5.0000;9
nk;5.0000;9
adult;10.0000;9
Gerberts;5.0000;9
haven;15.0000;9
Anxious;5.0000;9
indian;7.5000;18
acorn;5.0000;9
Grandmas;5.0000;9
Dublin;15.0000;9
Westwood;5.0000;9
spe;5.0000;9
patient;5.0000;9
kzkwooooo;5.0000;9
biueeaaa;5.0000;9
afterwards;5.0000;9
Indians;5.5000;16
above;5.5000;8
mom;600.0000;3
Kyle;10.0000;18
rotten;4.5000;8
gr;5.0000;18
gir;10.0000;9
tooth;10.0000;9
par;5.0000;9
sk;5.0000;9
Pocahontas;22.5000;18
Pocahontus;15.0000;9
Granpa;10.0000;9
Smith;10.0000;9
awful;30.0000;9
chil;5.0000;9
mornin;7.5000;18
plump;5.0000;9
Wheatabix;20.0000;9
wantin;5.0000;9
recipe;5.0000;9
Noddys;5.0000;9
feelin;5.0000;9
Dinah;10.0000;9
hoppin;5.0000;9
durin;5.0000;9
hoppy;15.0000;9
pendant;5.0000;9
Lightyear;7.5000;18
knit;10.0000;9
Cinders;5.0000;9
sill;5.0000;9
sailin;5.0000;9
smilin;5.0000;9
dr;5.0000;9
Jims;5.0000;9
noggin;10.0000;9
barge;5.0000;9
tootsie;5.0000;9
squawk;10.0000;9
Jurassic;37.5000;18
Tyranno;7.5000;18
workbook;5.0000;9
Conor;12.5000;18
hyena;25.0000;9
Robocops;7.5000;18
somethin;20.0000;18
shootin;5.0000;9
spread;5.0000;9
washin;5.0000;9
nanananana;5.0000;9
woosh;10.0000;9
squ;5.0000;9
cre;10.0000;9
crawlies;10.0000;18
cr;5.0000;18
crawly;20.0000;9
cra;5.0000;9
frostie;10.0000;18
fr;10.0000;9
cookie;5.4286;7
shooter;10.0000;9
raptor;50.0000;18
frosties;10.0000;9
ste;5.0000;9
stegosaurus;12.5000;18
snakie;5.0000;9
tracker;15.0000;9
Robocop;25.0000;18
Daffy;5.0000;9
Pingew;5.0000;9
gra;5.0000;9
reload;10.0000;9
skateboard;7.5000;18
Devil;5.0000;9
Dazzle;10.0000;9
Chootie;10.0000;9
Stacie;20.0000;18
Aunt;10.7917;24
nuh;27.5000;18
cli;5.0000;9
Cindy;10.0000;9
thermometer;5.0000;9
tweezer;5.0000;9
spring;5.0000;9
grandfather;10.0000;9
sale;5.0000;9
chemist;5.0000;9
speaker;5.0000;9
Stickerbricks;5.0000;9
amusement;15.0000;9
du;5.0000;9
Roses;5.0000;9
Porta;5.0000;9
Ventura;5.0000;9
Robson;5.0000;9
forever;7.5000;18
Dalmations;5.0000;9
infinity;5.0000;9
Slinky;10.0000;9
ee;10.0000;18
sting;45.0000;9
poinged;5.0000;9
uhuh;5.0000;9
Brek;10.0000;9
clause;5.0000;9
Judy;35.0000;18
yup;400.0000;18
net;12.5000;18
bold;7.5000;18
agh;32.5000;18
Aladdin;5.0000;9
Katrina;5.0000;9
realize;5.0000;9
Kelsey;20.0000;9
Chelsea;15.0000;9
swee;5.0000;9
Mogli;5.0000;9
necessity;5.0000;9
swinger;5.0000;9
rarr;20.0000;9
ch;65.0000;9
Balou;10.0000;9
Baywatch;5.0000;18
Moore;7.5000;18
trainman;5.0000;9
bree;5.0000;9
clo;5.0000;9
wearin;7.5000;18
bracelet;5.0000;9
Evans;5.0000;9
jewelery;7.5000;18
jew;5.0000;9
doesn;35.0000;9
cou;10.0000;9
fallin;7.5000;18
Spice;35.0000;18
Girls;12.5000;18
faries;5.0000;9
annoy;5.0000;18
pushe;10.0000;9
bunkbeds;5.0000;9
Angelica;5.0000;18
Amber;17.5000;18
drin;5.0000;9
coo;5.0000;9
breakfas;5.0000;9
smasher;5.0000;9
boyfriend;15.0000;9
Barbies;5.0000;9
Hermit;5.0000;9
veil;5.0000;9
baldy;5.0000;9
Evan;27.5000;18
bong;10.0000;9
dryin;5.0000;9
bride;10.0000;9
blusher;20.0000;9
hidin;7.5000;18
Desi;10.0000;9
billion;5.0000;9
leggin;5.0000;9
Kim;5.0000;9
Christine;5.0000;9
Beccy;5.0000;9
paintin;5.0000;9
stain;5.0000;9
slidin;5.0000;9
takin;5.0000;9
countin;5.0000;9
Kenneth;10.0000;18
spookies;5.0000;9
Bronagh;7.5000;18
Angeline;7.5000;18
Christophers;5.0000;18
dingdong;10.0000;9
